Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.10.04 06:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;271,13;K;V;2911,87
2023.10.04 07:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;277,53;K;V;2980,64
2023.10.04 08:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;276,58;K;V;2970,42
2023.10.04 09:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;275,59;K;V;2959,75
2023.10.04 10:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;276,48;K;V;2969,3
2023.10.04 11:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;282,23;K;V;3031,15
2023.10.04 12:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;298,23;K;V;3202,96
2023.10.04 13:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;275,94;K;V;2963,59
2023.10.04 14:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;282,98;K;V;3039,1
2023.10.04 15:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;298,87;K;V;3209,82
2023.10.04 06:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;265,02;K;V;2846,3
2023.10.04 07:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;216,82;K;V;2328,56
2023.10.04 08:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;237,97;K;V;2555,8
2023.10.04 09:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;244,8;K;V;2629,09
2023.10.04 10:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;216,81;K;V;2328,48
2023.10.04 11:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;209,46;K;V;2249,59
2023.10.04 12:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;209,02;K;V;2244,87
2023.10.04 13:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;222,7;K;V;2391,75
2023.10.04 14:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;209,09;K;V;2245,59
2023.10.04 15:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;216,55;K;V;2325,73
2023.10.04 06:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;16,38;K;V;175,95
2023.10.04 07:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,58;K;V;199,55
2023.10.04 08:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,6;K;V;199,76
2023.10.04 09:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;19,71;K;V;211,71
2023.10.04 10:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,52;K;V;188,2
2023.10.04 11:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,5;K;V;187,97
2023.10.04 12:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;16,39;K;V;176,03
2023.10.04 13:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,45;K;V;187,39
2023.10.04 14:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;15,22;K;V;163,46
2023.10.04 15:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;15,23;K;V;163,55
