Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2022.07.17 08:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,495;K;V;5,316
2022.07.17 09:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,495;K;V;5,316
2022.07.17 10:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,396;K;V;4,253
2022.07.17 11:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;4,000;K;V;42,958
2022.07.17 07:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;3,000;K;V;32,219
2022.07.17 08:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;2,000;K;V;21,479
2022.07.17 09:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;8,000;K;V;85,917
2022.07.17 10:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;18,000;K;V;193,313
2022.07.17 11:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;17,000;K;V;182,573
2022.07.17 06:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N060743799000X;833694;48,548;K;V;521,387
2022.07.17 07:00:00;39X60FOGAZ00000V;39N060743799000X;833694;47,169;K;V;506,577
2022.07.17 08:00:00;39X60FOGAZ00000V;39N060743799000X;833694;43,031;K;V;462,136
2022.07.17 09:00:00;39X60FOGAZ00000V;39N060743799000X;833694;46,203;K;V;496,202
2022.07.17 10:00:00;39X60FOGAZ00000V;39N060743799000X;833694;46,755;K;V;502,130
2022.07.17 11:00:00;39X60FOGAZ00000V;39N060743799000X;833694;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,490;K;V;5,262
2022.07.17 07:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,490;K;V;5,262
2022.07.17 08:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,392;K;V;4,210
2022.07.17 09:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,784;K;V;8,420
2022.07.17 10:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,588;K;V;6,315
2022.07.17 11:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N0608021470001;921888;2,253;K;V;24,196
2022.07.17 08:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,425;K;V;4,571
2022.07.17 07:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;2,081;K;V;22,349
2022.07.17 07:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;1,486;K;V;15,959
2022.07.17 08:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;1,387;K;V;14,896
2022.07.17 09:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;1,387;K;V;14,896
2022.07.17 10:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;1,189;K;V;12,769
2022.07.17 11:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;P;0,000
2022.07.17 06:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,090;K;V;11,706
2022.07.17 07:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,090;K;V;11,706
2022.07.17 08:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,080;K;V;11,599
2022.07.17 10:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,070;K;V;11,491
2022.07.17 06:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;V;0,000
2022.07.17 07:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;V;0,000
2022.07.17 08:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;V;0,000
2022.07.17 09:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;V;0,000
2022.07.17 10:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;V;0,000
2022.07.17 11:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;P;0,000
