Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.10.13 06:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;265,43;K;V;2850,72
2023.10.13 07:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;264,37;K;V;2839,28
2023.10.13 08:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;273,03;K;V;2932,31
2023.10.13 09:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;253,07;K;V;2717,95
2023.10.13 10:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;247,38;K;V;2656,77
2023.10.13 11:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;250,05;K;V;2685,48
2023.10.13 12:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;240,71;K;V;2585,14
2023.10.13 13:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;191,88;K;V;2060,72
2023.10.13 14:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;207,12;K;V;2224,43
2023.10.13 15:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;188,9;K;V;2028,74
2023.10.13 06:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;260,5;K;V;2797,76
2023.10.13 07:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;259,86;K;V;2790,81
2023.10.13 08:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;259,36;K;V;2785,46
2023.10.13 09:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;230,47;K;V;2475,23
2023.10.13 10:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;223,56;K;V;2401,03
2023.10.13 11:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;229,46;K;V;2464,37
2023.10.13 12:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;214,71;K;V;2305,99
2023.10.13 13:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;214,5;K;V;2303,71
2023.10.13 14:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;193,94;K;V;2082,84
2023.10.13 15:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;214,81;K;V;2307,05
2023.10.13 06:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,69;K;V;200,71
2023.10.13 07:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,7;K;V;200,78
2023.10.13 08:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,69;K;V;200,72
2023.10.13 09:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;19,74;K;V;211,96
2023.10.13 10:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,47;K;V;187,6
2023.10.13 11:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,49;K;V;198,54
2023.10.13 12:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,38;K;V;197,42
2023.10.13 13:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,18;K;V;184,54
2023.10.13 14:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,16;K;V;194,99
2023.10.13 15:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,09;K;V;183,55
