Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;150,000;K;V;1610,941
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;140,000;K;V;1503,545
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;158,000;K;V;1696,858
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;110,000;K;V;1181,357
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;174,000;K;V;1868,692
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;139,000;K;V;1492,806
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;151,000;K;V;1621,681
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;405,000;K;V;4349,541
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;485,000;K;V;5208,710
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;2,000;K;V;21,479
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,000;K;V;10,740
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,000;K;V;10,740
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,000;K;V;10,740
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;2,000;K;V;21,479
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060006032000D;921937;2,001;K;V;21,490
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,000;K;V;10,740
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,000;K;V;10,740
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,000;K;V;10,740
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,000;K;V;10,740
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060006032000D;921937;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;6,000;K;V;64,438
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;6,000;K;V;64,438
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;4,000;K;V;42,958
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;4,000;K;V;42,958
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;4,000;K;V;42,958
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;1,000;K;V;10,740
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;1,000;K;V;10,740
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;12,000;K;V;128,875
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;11,000;K;V;118,136
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;12,000;K;V;128,875
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;14,000;K;V;150,355
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;11,000;K;V;118,136
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;11,000;K;V;118,136
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060743799000X;833694;50,072;K;V;537,754
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060743799000X;833694;57,027;K;V;612,448
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060743799000X;833694;57,027;K;V;612,448
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060743799000X;833694;50,072;K;V;537,754
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060743799000X;833694;51,463;K;V;552,692
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060743799000X;833694;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,989;K;V;10,621
2022.07.18 07:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,989;K;V;10,621
2022.07.18 08:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,989;K;V;10,621
2022.07.18 09:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,989;K;V;10,621
2022.07.18 10:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,989;K;V;10,621
2022.07.18 11:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0608021470001;921888;3,957;K;V;42,497
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0610133910002;323119;1,073;K;V;11,541
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;9,004;K;V;96,699
2022.07.18 07:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;7,003;K;V;75,209
2022.07.18 08:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;4,002;K;V;42,980
2022.07.18 09:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;2,001;K;V;21,490
2022.07.18 10:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;4,002;K;V;42,980
2022.07.18 11:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.18 08:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.18 09:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.18 10:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.18 11:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;P;0,000
2022.07.18 06:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;0,000;K;V;0,000
2022.07.18 07:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;2,000;K;V;21,479
2022.07.18 08:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;3,000;K;V;32,219
2022.07.18 09:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;2,000;K;V;21,479
2022.07.18 10:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,000;K;V;10,740
2022.07.18 11:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;2,000;K;V;21,479
2022.07.18 06:00:00;39X60FOGAZ00000V;39N0614375910009;328307;9,004;K;V;96,699
2022.07.18 07:00:00;39X60FOGAZ00000V;39N0614375910009;328307;28,011;K;V;300,827
2022.07.18 08:00:00;39X60FOGAZ00000V;39N0614375910009;328307;18,007;K;V;193,388
2022.07.18 09:00:00;39X60FOGAZ00000V;39N0614375910009;328307;21,008;K;V;225,618
2022.07.18 10:00:00;39X60FOGAZ00000V;39N0614375910009;328307;23,009;K;V;247,108
2022.07.18 11:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;P;0,000
