Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.01.06 18:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;2,754;K;V;29,69100
2023.01.06 19:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,059;K;V;11,41700
2023.01.06 20:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,059;K;V;11,41700
2023.01.06 21:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,636;K;V;6,85700
2023.01.06 22:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,695;K;V;18,27400
2023.01.06 23:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,801;K;V;19,41700
2023.01.07 00:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,856;K;V;20,01000
2023.01.07 01:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,419;K;V;15,29800
2023.01.07 02:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,764;K;V;8,23700
2023.01.07 03:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,982;K;V;10,58700
2023.01.07 04:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,092;K;V;11,77300
2023.01.07 05:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,419;K;V;15,29800
2023.01.06 06:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;222,740;K;V;2336,98400
2023.01.06 07:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;198,722;K;V;2084,98800
2023.01.06 08:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;166,506;K;V;1746,97800
2023.01.06 09:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;117,542;K;V;1233,24900
2023.01.06 10:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;93,176;K;V;977,60100
2023.01.06 11:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;85,031;K;V;892,14400
