Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;195,000;K;V;2094,224
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;194,000;K;V;2083,484
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;194,000;K;V;2083,484
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;196,000;K;V;2104,963
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;196,000;K;V;2104,963
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;193,000;K;V;2072,744
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;3,000;K;V;32,219
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;138,000;K;V;1482,066
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;111,000;K;V;1192,097
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;92,000;K;V;988,044
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;108,000;K;V;1159,878
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;104,000;K;V;1116,919
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;109,000;K;V;1170,617
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600008660004;129279;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;160,000;K;V;1718,337
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;148,000;K;V;1589,462
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;147,000;K;V;1578,722
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;129,000;K;V;1385,409
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;148,000;K;V;1589,462
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600008660004;2011/31;168,000;K;V;1804,254
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;0,200;K;V;2,148
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;2,580;K;V;27,708
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;0,100;K;V;1,074
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,780;K;V;19,117
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,180;K;V;12,673
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060001450000N;3403567136;1,670;K;V;17,935
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;1,000;K;V;10,740
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060001450000N;2014/20;1,000;K;V;10,740
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060001450000N;SC09000004010;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060001458000K;2011/33;0,000;K;V;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,493;K;V;16,034
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060006032000D;921937;0,697;K;V;7,486
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,294;K;V;13,897
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,394;K;V;14,971
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060006032000D;921937;1,294;K;V;13,897
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060006032000D;921937;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;9,630;K;V;103,422
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;1,910;K;V;20,513
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;1,910;K;V;20,513
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;7,540;K;V;80,977
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060006165000A;3403567151;3,710;K;V;39,844
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600062560004;15081440;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,299;K;V;3,211
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,398;K;V;4,274
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,398;K;V;4,274
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,498;K;V;5,348
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,597;K;V;6,412
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0600062560004;15091084;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;7,000;K;V;75,177
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;1,000;K;V;10,740
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;3,000;K;V;32,219
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;1,000;K;V;10,740
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060006489000V;2011/13;1,000;K;V;10,740
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060743799000X;833694;44,864;K;V;481,822
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060743799000X;833694;54,003;K;V;579,971
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060743799000X;833694;55,111;K;V;591,871
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060743799000X;833694;45,418;K;V;487,772
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060743799000X;833694;46,526;K;V;499,671
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060743799000X;833694;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,492;K;V;5,284
2022.07.19 07:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,788;K;V;8,463
2022.07.19 08:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,788;K;V;8,463
2022.07.19 09:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,788;K;V;8,463
2022.07.19 10:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,295;K;V;3,168
2022.07.19 11:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0610133910002;323119;4,378;K;V;47,089
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,854;K;V;9,186
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;7,865;K;V;84,467
2022.07.19 07:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;9,160;K;V;98,375
2022.07.19 08:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;5,675;K;V;60,947
2022.07.19 09:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;4,978;K;V;53,462
2022.07.19 10:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;2,788;K;V;29,942
2022.07.19 11:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.19 08:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.19 09:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.19 10:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.19 11:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;P;0,000
2022.07.19 06:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;0,000;K;V;0,000
2022.07.19 07:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,080;K;V;11,599
2022.07.19 08:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;3,220;K;V;34,582
2022.07.19 09:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;2,130;K;V;22,875
2022.07.19 10:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;4,220;K;V;45,321
2022.07.19 11:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;2,110;K;V;22,661
2022.07.19 06:00:00;39X60FOGAZ00000V;39N0614375910009;328307;3,783;K;V;40,628
2022.07.19 07:00:00;39X60FOGAZ00000V;39N0614375910009;328307;24,691;K;V;265,172
2022.07.19 08:00:00;39X60FOGAZ00000V;39N0614375910009;328307;19,912;K;V;213,847
2022.07.19 09:00:00;39X60FOGAZ00000V;39N0614375910009;328307;23,397;K;V;251,275
2022.07.19 10:00:00;39X60FOGAZ00000V;39N0614375910009;328307;19,912;K;V;213,847
2022.07.19 11:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;P;0,000
