Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.10.08 06:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;243,86;K;V;2618,98
2023.10.08 07:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;234;K;V;2513,16
2023.10.08 08:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;225,14;K;V;2418
2023.10.08 09:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;220,48;K;V;2367,92
2023.10.08 10:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;225,54;K;V;2422,24
2023.10.08 11:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;224,21;K;V;2408,02
2023.10.08 12:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;219,66;K;V;2359,13
2023.10.08 13:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;225,3;K;V;2419,66
2023.10.08 14:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;231,15;K;V;2482,46
2023.10.08 15:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;239,2;K;V;2568,94
2023.10.08 06:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;183,72;K;V;1973,07
2023.10.08 07:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;204,79;K;V;2199,44
2023.10.08 08:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;203,51;K;V;2185,69
2023.10.08 09:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;195,01;K;V;2094,38
2023.10.08 10:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;193,68;K;V;2080,09
2023.10.08 11:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;207,32;K;V;2226,59
2023.10.08 12:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;194,08;K;V;2084,35
2023.10.08 13:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;181,05;K;V;1944,44
2023.10.08 14:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;182,26;K;V;1957,43
2023.10.08 15:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;189,62;K;V;2036,46
2023.10.08 06:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,47;K;V;187,58
2023.10.08 07:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,45;K;V;187,41
2023.10.08 08:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,42;K;V;187,06
2023.10.08 09:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,33;K;V;186,14
2023.10.08 10:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;19,43;K;V;208,62
2023.10.08 11:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,31;K;V;196,67
2023.10.08 12:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,32;K;V;196,71
2023.10.08 13:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;19,47;K;V;209,05
2023.10.08 14:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,48;K;V;198,45
2023.10.08 15:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;19,65;K;V;210,99
