Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.10.07 06:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;185,03;K;V;1987,17
2023.10.07 07:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;182,64;K;V;1961,51
2023.10.07 08:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;189,89;K;V;2039,34
2023.10.07 09:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;192,84;K;V;2071,09
2023.10.07 10:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;189,37;K;V;2033,8
2023.10.07 11:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;187,3;K;V;2011,54
2023.10.07 12:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;190,56;K;V;2046,57
2023.10.07 13:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;263,16;K;V;2826,28
2023.10.07 14:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;240,96;K;V;2587,87
2023.10.07 15:00:00;39X60DDGAZ00000F;39N030000261000X;000034240400001174;235,82;K;V;2532,7
2023.10.07 06:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;241,25;K;V;2590,96
2023.10.07 07:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;227,06;K;V;2438,6
2023.10.07 08:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;225,9;K;V;2426,15
2023.10.07 09:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;218,16;K;V;2343,03
2023.10.07 10:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;210,08;K;V;2256,22
2023.10.07 11:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;201,82;K;V;2167,56
2023.10.07 12:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;208,11;K;V;2235,01
2023.10.07 13:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;215,05;K;V;2309,6
2023.10.07 14:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;194,07;K;V;2084,3
2023.10.07 15:00:00;39X60DDGAZ00000F;39N030307824000P;000034240700005121;208,52;K;V;2239,49
2023.10.07 06:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,91;K;V;203,09
2023.10.07 07:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,92;K;V;203,24
2023.10.07 08:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,76;K;V;190,73
2023.10.07 09:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,79;K;V;201,77
2023.10.07 10:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;16,48;K;V;177,01
2023.10.07 11:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,48;K;V;187,71
2023.10.07 12:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;17,39;K;V;186,73
2023.10.07 13:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;16,2;K;V;174
2023.10.07 14:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;18,26;K;V;196,07
2023.10.07 15:00:00;39X60DDGAZ00000F;39N030324154000P;000034241301292214;16,1;K;V;172,87
