Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000001000A;586309;0,000;K;P;0,000
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;131,430;K;V;1411,507
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;201,520;K;V;2164,246
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;223,040;K;V;2395,362
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;194,280;K;V;2086,491
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;228,060;K;V;2449,275
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000001000A;SC08000001933;258,190;K;V;2772,860
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;219,000;K;V;2351,974
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;261,000;K;V;2803,038
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;267,000;K;V;2867,475
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;213,000;K;V;2287,537
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;189,000;K;V;2029,786
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000190000S;2008/24;188,000;K;V;2019,046
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;43,000;K;V;461,803
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;51,000;K;V;547,720
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;46,000;K;V;494,022
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;50,000;K;V;536,980
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;48,000;K;V;515,501
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000210000W;2007/30;36,000;K;V;386,626
2022.07.22 06:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;278,270;K;V;2988,511
2022.07.22 07:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;348,660;K;V;3744,472
2022.07.22 08:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;282,240;K;V;3031,147
2022.07.22 09:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;247,960;K;V;2662,993
2022.07.22 10:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;332,350;K;V;3569,309
2022.07.22 11:00:00;39X60FOGAZ00000V;39N0600002750008;16/002;233,070;K;V;2503,081
2022.07.22 06:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 07:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 08:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 09:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 10:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 11:00:00;39X60FOGAZ00000V;39N0600002750008;SC08000006330;0,000;K;V;0,000
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;217,000;K;V;2330,495
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;239,000;K;V;2566,766
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;243,000;K;V;2609,725
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;242,000;K;V;2598,985
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;245,000;K;V;2631,204
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000310000P;2005/06;242,000;K;V;2598,985
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;3,000;K;V;32,219
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;3,000;K;V;32,219
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;2,000;K;V;21,479
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;2,000;K;V;21,479
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;4,000;K;V;42,958
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000316000W;2007/26;3,000;K;V;32,219
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;95,000;K;V;1020,263
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;146,000;K;V;1567,983
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;122,000;K;V;1310,232
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;80,000;K;V;859,169
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;80,000;K;V;859,169
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000435000I;2009/04;79,000;K;V;848,429
2022.07.22 06:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 07:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 08:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 09:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 10:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 11:00:00;39X60FOGAZ00000V;39N060000445000C;2008/17;0,000;K;V;0,000
2022.07.22 06:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
2022.07.22 07:00:00;39X60FOGAZ00000V;39N0600008500003;SC07000002010;0,000;K;P;0,000
